Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
DAIKIN Europe ,EPRA16DW / ETVH16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETVH16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETVX16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETVX16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETVX16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETVX16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETVZ16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETVZ16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETVZ16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETVZ16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETSH16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETSHB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETSH16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETSHB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETSX16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETSXB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETSX16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETSXB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETSH16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETSHB16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETSH16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETSHB16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DV / ETSX16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DV / ETSXB16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA16DW / ETSX16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA16DW / ETSXB16P50D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETBH16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETBH16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETBH16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETBH16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETBX16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETBX16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETBX16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETBX16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVH16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVH16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVH16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVH16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVX16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVX16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVX16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVX16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVZ16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVZ16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVZ16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVZ16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVH16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVH16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVH16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVH16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVX16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVX16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVX16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVX16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETVZ16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETVZ16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETVZ16S23D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETVZ16S23D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETSH16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETSHB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DW / ETSH16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DW / ETSHB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,42,EN 14825,average,3609,11100,-0.078756065061418,0.0020295558819483964,2.238645550885161,-0.03752690121022555,0.012205762510627056,0.2529182000093573,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA18DV / ETSX16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
DAIKIN Europe ,EPRA18DV / ETSXB16P30D,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,46.0,54.0,13.0,21,EN 14825,average,3558,11200,-0.07088546926139687,0.006256216435991164,2.1655599711179665,-0.03511974759526352,0.013515576454156452,0.21916996744439485,0.12902574251303786,-0.07833742772645745,6.8650089793013525,1.0
