Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group,P_el_n,P_th_max
Bosch CS7000iAW 17 ORB,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch CS7000iAW 17 ORE,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch Compress 6000 AW-17 AWB,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch Compress 6000 AW-17 AWM,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch Compress 6000 AW-17 AWMS,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch Compress 6000 AW-17 AWE,-0.08732350633933642,-0.007352336141379409,2.363723385658311,-0.04182388823027634,0.009128699131528013,0.31246880191946047,0.20013203076027802,-0.09578576126031388,7.755923435696946,1.0,3455,9000
Bosch CS7001iAW 17 ORMS-T,-0.09145940795350768,-0.010785614896846384,2.32142180272587,-0.04143417666268402,0.005451578281671016,0.41160721314506366,0.1356393702102465,-0.089225003089058,7.29237168604024,1.0,3958,9510
Bosch CS7001iAW 17 ORM-T,-0.09145940795350768,-0.010785614896846384,2.32142180272587,-0.04143417666268402,0.005451578281671016,0.41160721314506366,0.1356393702102465,-0.089225003089058,7.29237168604024,1.0,3958,9510
Bosch CS7001iAW 17 ORB-T,-0.09145940795350768,-0.010785614896846384,2.32142180272587,-0.04143417666268402,0.005451578281671016,0.41160721314506366,0.1356393702102465,-0.089225003089058,7.29237168604024,1.0,3958,9510
Bosch CS7001iAW 17 ORE-T,-0.09145940795350768,-0.010785614896846384,2.32142180272587,-0.04143417666268402,0.005451578281671016,0.41160721314506366,0.1356393702102465,-0.089225003089058,7.29237168604024,1.0,3958,9510
Bosch CS7000iAW 7 IRMS,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 IRM,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 IRB,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 IRE,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 ORMS,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 ORM,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 ORB,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7000iAW 7 ORE,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch Compress 6000 AW-7 AWB,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch Compress 6000 AW-7 AWM,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch Compress 6000 AW-7 AWMS,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch Compress 6000 AW-7 AWE,-0.09500079621525531,-0.012610297846820875,2.4847317752378824,-0.043033711927108566,0.007275731445355774,0.36168659831077615,0.20410186676550957,-0.09836761571135876,7.858280256398674,1.0,1600,4000
Bosch CS7400iAW 5 ORB,-0.08740112972782542,0.004579396358369139,2.006644523966242,-0.03732995849035813,0.017815928571496626,0.042267267480661626,0.11674276964661286,-0.11316244199385735,8.186359249775677,1.0,1373,3930
Bosch CS7400iAW 5 ORE,-0.08740112972782542,0.004579396358369139,2.006644523966242,-0.03732995849035813,0.017815928571496626,0.042267267480661626,0.11674276964661286,-0.11316244199385735,8.186359249775677,1.0,1373,3930
Bosch CS7400iAW 5 ORM,-0.08740112972782542,0.004579396358369139,2.006644523966242,-0.03732995849035813,0.017815928571496626,0.042267267480661626,0.11674276964661286,-0.11316244199385735,8.186359249775677,1.0,1373,3930
Bosch CS7400iAW 5 ORMS,-0.08740112972782542,0.004579396358369139,2.006644523966242,-0.03732995849035813,0.017815928571496626,0.042267267480661626,0.11674276964661286,-0.11316244199385735,8.186359249775677,1.0,1373,3930
Bosch CS7000iAW 9 IRMS,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 IRM,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 IRB,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 IRE,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 ORMS,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 ORM,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 ORB,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7000iAW 9 ORE,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch Compress 6000 AW-9 AWB,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch Compress 6000 AW-9 AWM,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch Compress 6000 AW-9 AWMS,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch Compress 6000 AW-9 AWE,-0.09522757427315101,-0.01830251366257156,2.7064930361545425,-0.04367018889156495,0.005295964612399679,0.4291897347120965,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0,2100,5100
Bosch CS7400iAW 7 ORB,-0.08318226151124639,0.008952563994882522,1.9279172016674957,-0.03689930916131021,0.016436053731406428,0.08897283735369926,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0,1753,5210
Bosch CS7400iAW 7 ORMS,-0.08318226151124639,0.008952563994882522,1.9279172016674957,-0.03689930916131021,0.016436053731406428,0.08897283735369926,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0,1753,5210
Bosch CS7400iAW 7 ORM,-0.08318226151124639,0.008952563994882522,1.9279172016674957,-0.03689930916131021,0.016436053731406428,0.08897283735369926,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0,1753,5210
Bosch CS7400iAW 7 ORE,-0.08318226151124639,0.008952563994882522,1.9279172016674957,-0.03689930916131021,0.016436053731406428,0.08897283735369926,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0,1753,5210
CS7800iLW 12 M (+MF),-0.1703733961058227,-0.026016201701207022,3.9685376817018048,-0.03998900746826401,0.012792756731115748,0.2661445794408849,0.03004113029740881,-0.10518490136736999,8.524337028462355,2.0,2548,10140
CS7800iLW 12 (+F),-0.1703733961058227,-0.026016201701207022,3.9685376817018048,-0.03998900746826401,0.012792756731115748,0.2661445794408849,0.03004113029740881,-0.10518490136736999,8.524337028462355,2.0,2548,10140
CS7800iLW 16 M (+MF),-0.15397962495169962,-0.018762525993575137,3.5397020825032497,-0.039534406329801916,0.01218162178303839,0.27932045174959796,0.03861185135394666,-0.0923587687172458,7.862191194916482,2.0,3407,12810
CS7800iLW 16 (+F),-0.15397962495169962,-0.018762525993575137,3.5397020825032497,-0.039534406329801916,0.01218162178303839,0.27932045174959796,0.03861185135394666,-0.0923587687172458,7.862191194916482,2.0,3407,12810
CS7800iLW 6 M (+MF),-0.16983080170798062,-0.027203262520029328,4.221565409270771,-0.03382855563367802,0.0161228684645418,0.17997179652961545,-0.019383730480305814,-0.12477282030684053,9.19315875472866,2.0,1100,4630
CS7800iLW 6 (+F),-0.16983080170798062,-0.027203262520029328,4.221565409270771,-0.03382855563367802,0.0161228684645418,0.17997179652961545,-0.019383730480305814,-0.12477282030684053,9.19315875472866,2.0,1100,4630
CS7800iLW 8 M (+MF),-0.1735943587843211,-0.03098626287781092,3.989768712369757,-0.0400961331711213,0.009576940380140819,0.350105155291731,0.019929858465652258,-0.10546798125637771,8.419457351058053,2.0,1626,5860
CS7800iLW 8 (+F),-0.1735943587843211,-0.03098626287781092,3.989768712369757,-0.0400961331711213,0.009576940380140819,0.350105155291731,0.019929858465652258,-0.10546798125637771,8.419457351058053,2.0,1626,5860
Bosch CS7000iAW 5 ORMS,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch CS7000iAW 5 ORM,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch CS7000iAW 5 ORB,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch CS7000iAW 5 ORE,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch Compress 6000 AW-5 AWE,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch Compress 6000 AW-5 AWB,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch Compress 6000 AW-5 AWM,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Bosch Compress 6000 AW-5 AWMS,-0.06809680926471644,0.006118023158936063,1.967008165179274,-0.03796880262108968,0.016020404827550343,0.09626419525008074,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0,1270,3500
Compress7000iLW12M,-0.16611244534411285,-0.007638587139414671,3.2374453580567772,-0.03996062413080513,0.013076144089011116,0.24768220467752627,0.027425890186868796,-0.09200361586421134,7.925383679678196,2.0,2253,9270
Compress7000iLW12MS,-0.16611244534411285,-0.007638587139414671,3.2374453580567772,-0.03996062413080513,0.013076144089011116,0.24768220467752627,0.027425890186868796,-0.09200361586421134,7.925383679678196,2.0,2253,9270
ELFOEnergy Edge EVO 21,-0.12121215430733606,0.001249198982431611,2.002404741445954,-0.044758754183172725,0.018576840434625742,0.03663192063437504,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0,2021,5830
ELFOEnergy Edge EVO 31,-0.12121215430733606,0.001249198982431611,2.002404741445954,-0.044758754183172725,0.018576840434625742,0.03663192063437504,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0,2021,5830
ELFOEnergy Edge EVO 41,-0.12542524626526932,-0.017423944459801284,2.5426534338661844,-0.04778740459555069,0.012102417034093862,0.2336409900541,0.12349712822401095,-0.10733674787134334,7.684960759589402,1.0,2650,6580
ELFOEnergy SHEEN EVO 10.1,-0.16171234054832273,-0.10816643692929613,5.432852217288252,-0.05559682749153056,-0.024825308654186425,1.3733054876887458,0.1169370446849785,-0.08351977151471468,6.744212489420913,1.0,6203,5900
ELFOEnergy SHEEN EVO 12.1,-0.16124923702399396,-0.10829203622952621,5.4048594009179896,-0.05600540323413541,-0.025755882635037912,1.4003652992349325,0.12033764968496356,-0.08140864495896206,6.6497403971961075,1.0,6541,5900
ELFOEnergy SHEEN EVO 14.1,-0.15543095176432853,-0.0961736273969921,4.980587063039803,-0.05537831461255474,-0.021807404127433948,1.2751107061470932,0.15617035423446038,-0.07224398273553556,6.341790666123399,1.0,7308,7700
ELFOEnergy SHEEN EVO 16.2,-0.15148051566368034,-0.11871080379457606,5.625932704144117,-0.056622751255523095,-0.033351767462069457,1.639101679440782,0.12698392460011365,-0.05209150432949505,5.3812017252259965,1.0,10221,5900
ELFOEnergy SHEEN EVO 18.2,-0.1506628148933701,-0.11749861687692248,5.540709863269548,-0.056976111447444425,-0.03395933883665566,1.6522829534102428,0.1298467854992868,-0.0508910000400637,5.327414377129683,1.0,11161,5900
ELFOEnergy SHEEN EVO 22.2,-0.14521466567981847,-0.1076121956264968,5.170645235800687,-0.056753625964467355,-0.031442755037767264,1.5702870621259186,0.16777969305899837,-0.039984316466618826,4.942231953395299,1.0,12471,7700
Sphera Evo Box 2.1,-0.1254512188041416,-0.0047970498029897505,2.12234308817768,-0.04756966755243805,0.01496333205207723,0.12787942647602207,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0,1933,5310
Sphera Evo Box 3.1,-0.1254512188041416,-0.0047970498029897505,2.12234308817768,-0.04756966755243805,0.01496333205207723,0.12787942647602207,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0,1933,5310
Sphera Evo Box 4.1,-0.1353843357961035,-0.01615954249429498,2.5522366883467535,-0.04768161770744224,0.012354772396265833,0.2133913419430725,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0,2652,7010
Sphera Evo Box 5.1,-0.1353843357961035,-0.01615954249429498,2.5522366883467535,-0.04768161770744224,0.012354772396265833,0.2133913419430725,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0,2652,7010
WSAN-YMi 91,-0.11719186225835058,-0.0029373668970714235,2.102378493341799,-0.04582176030498422,0.0224765501260455,-0.0885502846891858,0.12100993174756264,-0.10284189205173251,7.524155278161827,1.0,5579,15610
WSAN-YMi 101,-0.11751265940158684,-0.0003692724663962506,1.931908015590697,-0.04746291598647654,0.020683077890504248,-0.039667460933006875,0.1354477847733874,-0.09723551369513686,7.320903536563489,1.0,7197,19820
WSAN-YMi 121,-0.1090440781844518,-0.004163960687997702,1.93948195235222,-0.047002992274449124,0.016848829831613177,0.06680051946193433,0.1492429266666468,-0.10133721469664095,7.449866511863787,1.0,8607,20640
WSAN-YMi 141,-0.10350613275298659,-0.004743336538455838,2.047302317388666,-0.04673133689911247,0.017460672057347512,0.0770494947121096,0.17410546771662241,-0.0951808313720064,7.184971941404539,1.0,8622,20110
EGSAX10D9W(G) (1PH),-0.19414448111766464,-0.002375439460497463,3.1884100927162695,-0.04088721286265483,0.016436317343862646,0.15284228683130047,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0,1701,7450
EGSAX10D9W(G) (3PH),-0.19414448111766464,-0.002375439460497463,3.1884100927162695,-0.04088721286265483,0.016436317343862646,0.15284228683130047,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0,1701,7450
EGSAH10D9W (1PH),-0.19414448111766464,-0.002375439460497463,3.1884100927162695,-0.04088721286265483,0.016436317343862646,0.15284228683130047,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0,1701,7450
