Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
ARIANEXT PLUS 70 M 2Z H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M 2Z H,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M H,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M 2Z H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M 2Z NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS POCKET 70 M NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-CRX 1Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-CRX 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT COMPACT 70 M 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT COMPACT 70 M LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M 2Z H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS COMPACT 70 M 2Z NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS COMPACT 70 M NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS FLEX 70 M 2Z H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS FLEX 70 M 2Z NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS FLEX 70 M H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS FLEX 70 M NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT COMPACT 70 M 2Z,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ARIANEXT COMPACT 70 M,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ARIANEXT FLEX 70 M 2Z H,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ARIANEXT FLEX 70 M 2Z,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ARIANEXT FLEX 70 M H,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ARIANEXT FLEX 70 M,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
ENERGION M PLUS 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M PLUS 7 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M LIGHT 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M FLEX 7 180 e,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M FLEX 7 2Z 180 e,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M COMPACT 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M COMPACT 7 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ENERGION M HYBRIDall 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ATAG p ENERGION M HYBRIDzone 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ATAG i ENERGION M HYBRIDzone 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS M HYBRID 7 NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS M HYBRID FLEX 7 NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT M HYBRID 7 LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT M HYBRID 70,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT M HYBRID FLEX 7 LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT M HYBRID UNIVERSAL 7 LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT M HYBRID UNIVERSAL 70,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP HYBRID MINI EVO 07X,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP HYBRID MINI EVO 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP HYBRID UNIVERSAL 7,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS M FLEX IN 7 NET,-252.33593779084526,-19.850255254521358,5633.028306642132,-93.06630814645851,32.60746445535345,396.2254881774504,0.09729425168203004,-0.09317063254491384,7.18721061284429,Inverter
ARIANEXT M FLEX IN 7 LINK,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
AEROTOP MONO BUILT-IN 07M-CRX,-252.33593682956246,-19.850253586850492,5633.028245760642,-93.06630935975436,32.60746346281898,396.22552317351784,0.09729424835619781,-0.09317063533741467,7.187210720476956,Inverter
AEROTOP MONO 07M 1Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-R 1Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-R 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-RL,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT LITE 70 M-T LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT LITE 70 M-T,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T 2Z H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T 2Z H,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T H,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT PLUS 70 M-T,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M-T 2Z H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M-T 2Z NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M-T H NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS PLUS 70 M-T NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS POCKET 70 M-T NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-CR 1Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
AEROTOP MONO 07M-CR 2Z,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT COMPACT 70 M-T 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT COMPACT 70 M-T LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M-T 2Z H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M-T 2Z LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M-T H LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
ARIANEXT FLEX 70 M-T LINK,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
NIMBUS COMPACT 70 M-T 2Z NET,-241.00182484662074,-17.394503592004014,5602.1210009542,-91.23875851318206,28.085593726925378,512.6494839465785,0.1175154995760383,-0.1126721421107522,7.985677976477336,Inverter
