Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
05. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - Heating Only,"-0,027024072414905","-0,00850984603816","1,03882589728844","-0,041321326625591","0,009590239608649","0,316879160332614","0,177690994625642","-0,099893658273467","7,55567602139228",1
06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,"-0,027024072414905","-0,00850984603816","1,03882589728844","-0,041321326625591","0,009590239608649","0,316879160332614","0,177690994625642","-0,099893658273467","7,55567602139228",1
WPL 09 IKCS classic,"-0,030551279355216","-0,003816053646893","0,886187856542846","-0,040744064970313","0,013323796233494","0,234876510245122","0,160241252468388","-0,099833924385965","7,64844676712818",1
TTL 4.5 IKCS,"-0,030551279355216","-0,003816053646893","0,886187856542846","-0,040744064970313","0,013323796233494","0,234876510245122","0,160241252468388","-0,099833924385965","7,64844676712818",1
AEROTOP S12.2,"-0,034633331696562","-0,002812303569862","0,810604124621851","-0,041868167306082","0,014277387436228","0,184379871806901","0,133833801253089","-0,099696778322263","7,70865845044199",1
AEROTOP S12.2_2-part,"-0,034633331696562","-0,002812303569862","0,810604124621851","-0,041868167306082","0,014277387436228","0,184379871806901","0,133833801253089","-0,099696778322263","7,70865845044199",1
PAC BT MB 16KW H11,"-0,045239250528572","-0,006206932225548","0,918922894325445","-0,048483930401965","0,009278342307939","0,333117914521333","0,128465416236841","-0,099621796717355","7,36737030533012",1
Alféa Extensa +5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
Alféa Extensa Duo +5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
Alféa Extensa A.I. 5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
Alféa Extensa Duo A.I. 5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
THERMOR Alféa Extensa Duo A.I. 5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
THERMOR Alféa Extensa A.I. 5,"-0,02808369951745","-0,004268409032708","0,888769508810414","-0,039042281593634","0,017494289427565","0,102359378535607","0,141838962987643","-0,099594113925101","7,25211129742763",1
Vitocal 200-A AWO-M 201.A10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 200-A AWO-M-E -AC 201.A10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 200-A AWO-E-M 201.A10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 200-S AWB-M-E-AC 201.D10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 200-S AWB-M 201.D10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 200-S AWB-E-M 201.D10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 222-S AWBT-M 221.C10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 222-S AWBT-M-E -AC 221.C10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
Vitocal 222-S AWBT-M-E 221.C10,"-0,012647587953149","-0,001206996609028","0,887575248089525","-0,027190287689107","0,020265746419159","0,075229715421735","0,115234044696531","-0,099540832926947","7,54339697542596",1
HM091MRS U33,"-0,035330745448433","-0,004272598282232","0,861646595977449","-0,043480564856837","0,015191697953614","0,145265424868273","0,167430573795971","-0,098770299526025","7,59172203877465",1
HA 5-6 O 230V,"-0,024928819405865","-0,002160847718991","0,844628599810149","-0,038467249345755","0,013759477089401","0,194779979959274","0,147309553047315","-0,09856722765043","7,51641501542859",1
HA 5-6 O 230V B2,"-0,024928819405865","-0,002160847718991","0,844628599810149","-0,038467249345755","0,013759477089401","0,194779979959274","0,147309553047315","-0,09856722765043","7,51641501542859",1
VWL 55/6 A 230V,"-0,024928819405865","-0,002160847718991","0,844628599810149","-0,038467249345755","0,013759477089401","0,194779979959274","0,147309553047315","-0,09856722765043","7,51641501542859",1
VWL 55/6 A 230V S2,"-0,024928819405865","-0,002160847718991","0,844628599810149","-0,038467249345755","0,013759477089401","0,194779979959274","0,147309553047315","-0,09856722765043","7,51641501542859",1
Buderus Logatherm WLW196i-6 ARE,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 ARB,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 ART,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 ARTS,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 IRE,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 IRB,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 IRT,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Buderus Logatherm WLW196i-6 IRTS,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 IRMS,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 IRM,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 IRB,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 IRE,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 ORMS,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 ORM,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 ORB,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch CS7000iAW 7 ORE,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch Compress 6000 AW-7 AWB,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch Compress 6000 AW-7 AWM,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch Compress 6000 AW-7 AWMS,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
Bosch Compress 6000 AW-7 AWE,"-0,031666932506629","-0,004203433072428","0,828243942306817","-0,043033711927109","0,007275731445356","0,361686598310776","0,20410186676551","-0,098367615711359","7,85828025639867",1
AWO-M-AC (AF) 101.A16,"-0,026899016493525","-0,002860369724218","0,840388433664008","-0,039178714950267","0,013816787161253","0,196100728225476","0,156050382273212","-0,09835942814095","7,4249290043889",1
AWO-AC (AF) 101.A16,"-0,026899016493525","-0,002860369724218","0,840388433664008","-0,039178714950267","0,013816787161253","0,196100728225476","0,156050382273212","-0,09835942814095","7,4249290043889",1
Alféa Extensa A.I. 6 R32,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
Alféa Extensa A.I. Duo 6 R32,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
Austria Email LWP 6 A.I.,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
Austria Email LWPK 6 A.I.,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
Ideal Boiler Alféa Extensa A.I. 6 R32,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
THERMOR Alféa Extensa A.I. 6 R32,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
THERMOR Alféa Extensa A.I. Duo 6 R32,"-0,032211276809791","-0,003834820722959","0,849561431185975","-0,041904221434409","0,012860215248426","0,201512684226726","0,144942365016256","-0,09825854555389","7,41033922448829",1
CTC EcoAir 510M 3x400V,"-0,026994449961054","0,002448130169678","0,683571714413443","-0,041548732006322","0,021109698941289","-0,039101364169109","0,196793216304432","-0,098245769401901","7,64217206612486",1
AWO-AC (AF) 101.A14,"-0,02263438146277","-0,002585817887026","0,851519039939495","-0,036938757708797","0,015066198365945","0,175155620913894","0,153332056757539","-0,098136259171984","7,46052171038554",1
AWO-M-AC (AF) 101.A14,"-0,02263438146277","-0,002585817887026","0,851519039939495","-0,036938757708797","0,015066198365945","0,175155620913894","0,153332056757539","-0,098136259171984","7,46052171038554",1
PAC-BT-UE-4KW-H11,"-0,012243995909961","-0,015061735754402","1,28397777561905","-0,037991307150054","0,002312878072593","0,576297208617278","0,246209408866735","-0,098125168652388","7,74256974139225",1
HU091MR U44 / HN0916T NB1,"-0,027264799561334","-0,004555620482779","0,881490538138097","-0,039236117465962","0,012056607577145","0,236019032062442","0,146547254386989","-0,098010202231384","7,31618531134936",1
ERGA04DV / EHSX(B)04P30D2,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DV / EHSH(B)04P30D2,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DVA / EHSX(B)04P30D2,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DVA / EHSH(B)04P30D2,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EV / EHSX(B)04P30D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EV / EHSH(B)04P30D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EVA / EHSX(B)04P30D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EVA / EHSH(B)04P30D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DV / EHSX04P50D,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DV / EHSXB04P50D,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DVA / EHSX04P50D,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04DVA / EHSXB04P50D,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EV / EHSX04P50D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
ERGA04EV / EHSXB04P50D3,"-0,022880439755347","-0,00223881125259","0,843404312315134","-0,037282210916605","0,016816430031708","0,114824115794454","0,152518809931721","-0,097971609759474","7,44645825072089",1
